date,time_entry,time_exit,setup,contract,dte,strike,c_or_p,qty,entry_px,exit_px,premium_paid,premium_received,dollar_pnl,r_multiple,stop_px,target_px,dollar_risk,pct_risk_of_acct,account_equity_pre,followed_rules,setup_quality,fill_quality,gamma_recommended,j_override,hold_minutes,trade_grade,trade_grade_score,delta_at_entry,iv_at_entry,iv_regime,slippage_cents,exit_slippage_cents,tod_bucket,bars_after_trigger,entry_relative_to_bar,hold_quality_pct,cf_time_stop_pnl,cf_high_water_pnl,archetype_match_json,tape_assistance,notes_short,account_id
2022-07-28,11:32:44,11:58:30,MOMENTUM_BREAKOUT,SPXW 2022-07-28 4070.0C,0,4070.0,C,1,1.9,2.4,190,240,50,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",190,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,26,WIN,,OTM(~-35pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""above"",""new_session_extreme"":true,""prior_trend_30m_pct"":0.47,""level"":{""level_name"":""IDH"",""level_px"":403.84,""dist_pct"":-0.089},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-07-28). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP above; prior-30m 0.47%; new_extreme=True; nearest level IDH@403.84 (-0.089% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-08-24,10:48:32,11:02:51,RIDE_THE_RIBBON,SPXW 2022-08-24 4150.0C,0,4150.0,C,1,3.6,4.1,360,410,50,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",360,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,14,WIN,,OTM(~-20pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""trend-continuation"",""archetype_fine"":""trend_continuation_midrange"",""trigger"":""reclaim"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.08,""level"":{""level_name"":""ROUND"",""level_px"":413,""dist_pct"":-0.005},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-08-24). 1-2_lot. Archetype=trend-continuation (trend_continuation_midrange); trigger=reclaim; VWAP above; prior-30m 0.08%; new_extreme=False; nearest level ROUND@413 (-0.005% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-09-06,09:50:43,09:57:17,MOMENTUM_BREAKOUT,SPXW 2022-09-06 3855.0P,0,3855.0,P,1,1.75,2.25,175,225,50,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",175,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,7,WIN,,OTM(~-52pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-0.62,""level"":{""level_name"":""ROUND"",""level_px"":391,""dist_pct"":-0.078},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-09-06). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -0.62%; new_extreme=True; nearest level ROUND@391 (-0.078% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-09-13,10:50:04,10:52:01,MOMENTUM_BREAKOUT,SPXW 2022-09-13 3950.0P,0,3950.0,P,1,3.2,3.7,320,370,50,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",320,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,2,WIN,,OTM(~-33pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-0.64,""level"":{""level_name"":""IDL"",""level_px"":398.27,""dist_pct"":0.015},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-09-13). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -0.64%; new_extreme=True; nearest level IDL@398.27 (0.015% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2023-06-05,09:37:24,09:42:30,BEARISH_REJECTION,SPXW 2023-06-05 4305.0C,0,4305.0,C,1,3.6,4.1,360,410,50,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",360,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,5,WIN,,OTM(~-18pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""reversal-off-extreme"",""archetype_fine"":""bullish_reversal_off_low"",""trigger"":""reclaim"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.1,""level"":{""level_name"":""ROUND"",""level_px"":429,""dist_pct"":-0.068},""playbook_setup"":""BEARISH_REJECTION"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2023-06-05). 1-2_lot. Archetype=reversal-off-extreme (bullish_reversal_off_low); trigger=reclaim; VWAP below; prior-30m 0.1%; new_extreme=False; nearest level ROUND@429 (-0.068% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2023-06-06,14:31:19,15:08:04,RIDE_THE_RIBBON,SPXW 2023-06-06 4285.0C,0,4285.0,C,1,1.25,1.75,125,175,50,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",125,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,37,WIN,,OTM(~-11pt),,,,,AFTERNOON,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""trend-continuation"",""archetype_fine"":""trend_continuation_midrange"",""trigger"":""reclaim"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.12,""level"":{""level_name"":""ROUND"",""level_px"":427,""dist_pct"":0.084},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2023-06-06). 1-2_lot. Archetype=trend-continuation (trend_continuation_midrange); trigger=reclaim; VWAP above; prior-30m 0.12%; new_extreme=False; nearest level ROUND@427 (0.084% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2023-06-09,10:12:42,10:21:01,RIDE_THE_RIBBON,SPXW 2023-06-09 4330.0C,0,4330.0,C,1,2.9,3.4,290,340,50,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",290,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,8,WIN,,OTM(~-14pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bullish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.25,""level"":{""level_name"":""IDH"",""level_px"":431.65,""dist_pct"":-0.012},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2023-06-09). 1-2_lot. Archetype=pullback-continuation (bullish_pullback_resumption); trigger=pullback; VWAP above; prior-30m 0.25%; new_extreme=False; nearest level IDH@431.65 (-0.012% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-02-08,11:44:05,12:39:14,MOMENTUM_BREAKOUT,SPY 2022-02-09 455.0C,1,455.0,C,3,0.46,0.61,138,183,45,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",138,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,55,WIN,,OTM(~-5pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""3plus_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""above"",""new_session_extreme"":true,""prior_trend_30m_pct"":0.26,""level"":{""level_name"":""IDH"",""level_px"":449.83,""dist_pct"":0.001},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPY 2022-02-08). 3plus_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP above; prior-30m 0.26%; new_extreme=True; nearest level IDH@449.83 (0.001% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-05-10,11:30:28,11:41:47,BEARISH_REJECTION,SPXW 2022-05-10 4070.0C,0,4070.0,C,1,1.25,1.7,125,170,45,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",125,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,11,WIN,,OTM(~-102pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""reversal-off-extreme"",""archetype_fine"":""bullish_reversal_off_low"",""trigger"":""reclaim"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.52,""level"":{""level_name"":""ROUND"",""level_px"":397,""dist_pct"":-0.045},""playbook_setup"":""BEARISH_REJECTION"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-05-10). 1-2_lot. Archetype=reversal-off-extreme (bullish_reversal_off_low); trigger=reclaim; VWAP below; prior-30m -0.52%; new_extreme=False; nearest level ROUND@397 (-0.045% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-06-07,09:37:29,09:51:49,MOMENTUM_BREAKOUT,SPXW 2022-06-07 4150.0C,0,4150.0,C,1,1.95,2.4,195,240,45,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",195,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,14,WIN,,OTM(~-60pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""above"",""new_session_extreme"":true,""prior_trend_30m_pct"":0.23,""level"":{""level_name"":""ROUND"",""level_px"":409,""dist_pct"":-0.005},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-06-07). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP above; prior-30m 0.23%; new_extreme=True; nearest level ROUND@409 (-0.005% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-06-07,12:48:16,13:16:48,RIDE_THE_RIBBON,SPXW 2022-06-07 4160.0C,0,4160.0,C,1,1.1,1.55,110,155,45,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",110,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,29,WIN,,OTM(~-36pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bullish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.25,""level"":{""level_name"":""PDL"",""level_px"":412.78,""dist_pct"":-0.087},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-06-07). 1-2_lot. Archetype=pullback-continuation (bullish_pullback_resumption); trigger=pullback; VWAP above; prior-30m 0.25%; new_extreme=False; nearest level PDL@412.78 (-0.087% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-06-29,09:32:32,09:41:05,MOMENTUM_BREAKOUT,SPXW 2022-06-29 3735.0P,0,3735.0,P,1,1.65,2.1,165,210,45,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",165,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,9,WIN,,OTM(~-59pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-0.49,""level"":{""level_name"":""IDL"",""level_px"":379.23,""dist_pct"":0.04},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-06-29). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -0.49%; new_extreme=True; nearest level IDL@379.23 (0.04% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-09-12,12:21:18,13:10:56,BEARISH_REJECTION,SPXW 2022-09-12 4130.0C,0,4130.0,C,1,0.9,1.35,90,135,45,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",90,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,50,WIN,,OTM(~-34pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""reversal-off-extreme"",""archetype_fine"":""bullish_reversal_off_low"",""trigger"":""reclaim"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.15,""level"":{""level_name"":""ROUND"",""level_px"":410,""dist_pct"":-0.099},""playbook_setup"":""BEARISH_REJECTION"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-09-12). 1-2_lot. Archetype=reversal-off-extreme (bullish_reversal_off_low); trigger=reclaim; VWAP below; prior-30m -0.15%; new_extreme=False; nearest level ROUND@410 (-0.099% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2023-05-30,09:46:26,10:05:50,MOMENTUM_BREAKOUT,SPY 2023-05-30 420.0P,0,420.0,P,3,0.6,0.74,180,222,42,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",180,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,19,WIN,,OTM(~-2pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""3plus_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-0.06,""level"":{""level_name"":""IDL"",""level_px"":421.61,""dist_pct"":0.038},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPY 2023-05-30). 3plus_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -0.06%; new_extreme=True; nearest level IDL@421.61 (0.038% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-02-23,11:27:18,11:51:59,BEARISH_REJECTION,SPY 2022-02-23 433.0C,0,433.0,C,10,0.26,0.3,260,300,40,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",260,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,25,WIN,,OTM(~-6pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""3plus_lot"",""archetype"":""reversal-off-extreme"",""archetype_fine"":""bullish_reversal_off_low"",""trigger"":""reclaim"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.33,""level"":{""level_name"":""ROUND"",""level_px"":427,""dist_pct"":0.005},""playbook_setup"":""BEARISH_REJECTION"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPY 2022-02-23). 3plus_lot. Archetype=reversal-off-extreme (bullish_reversal_off_low); trigger=reclaim; VWAP below; prior-30m -0.33%; new_extreme=False; nearest level ROUND@427 (0.005% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-06-23,12:02:46,12:06:45,MOMENTUM_BREAKOUT,SPXW 2022-06-23 3725.0P,0,3725.0,P,1,2.7,3.1,270,310,40,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",270,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,4,WIN,,OTM(~-16pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-0.79,""level"":{""level_name"":""ROUND"",""level_px"":374,""dist_pct"":0.013},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-06-23). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -0.79%; new_extreme=True; nearest level ROUND@374 (0.013% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-07-26,10:12:37,10:14:59,RIDE_THE_RIBBON,SPXW 2022-07-26 3900.0P,0,3900.0,P,1,1.55,1.95,155,195,40,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",155,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,2,WIN,,OTM(~-29pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bearish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.18,""level"":{""level_name"":""ROUND"",""level_px"":393,""dist_pct"":-0.036},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-07-26). 1-2_lot. Archetype=pullback-continuation (bearish_pullback_resumption); trigger=pullback; VWAP below; prior-30m -0.18%; new_extreme=False; nearest level ROUND@393 (-0.036% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-02-18,10:59:22,11:05:32,RIDE_THE_RIBBON,SPY 2022-02-18 430.0P,0,430.0,P,1,0.35,0.72,35,72,37,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",35,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,6,WIN,,OTM(~-5pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bearish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.38,""level"":{""level_name"":""IDL"",""level_px"":435.25,""dist_pct"":0.053},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPY 2022-02-18). 1-2_lot. Archetype=pullback-continuation (bearish_pullback_resumption); trigger=pullback; VWAP below; prior-30m -0.38%; new_extreme=False; nearest level IDL@435.25 (0.053% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-02-22,13:40:01,13:56:11,MOMENTUM_BREAKOUT,SPY 2022-02-22 425.0P,0,425.0,P,1,0.5,0.87,50,87,37,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",50,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,16,WIN,,OTM(~-3pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-0.38,""level"":{""level_name"":""ROUND"",""level_px"":428,""dist_pct"":-0.016},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPY 2022-02-22). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -0.38%; new_extreme=True; nearest level ROUND@428 (-0.016% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-07-06,09:34:16,09:38:41,BEARISH_REJECTION,SPY 2022-07-06 380.0P,0,380.0,P,1,0.78,1.15,78,115,37,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",78,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,4,WIN,,OTM(~-3pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""reversal-off-extreme"",""archetype_fine"":""bearish_reversal_off_high"",""trigger"":""rejection"",""vwap_side"":""above"",""new_session_extreme"":true,""prior_trend_30m_pct"":0.23,""level"":{""level_name"":""ROUND"",""level_px"":383,""dist_pct"":-0.003},""playbook_setup"":""BEARISH_REJECTION"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPY 2022-07-06). 1-2_lot. Archetype=reversal-off-extreme (bearish_reversal_off_high); trigger=rejection; VWAP above; prior-30m 0.23%; new_extreme=True; nearest level ROUND@383 (-0.003% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-02-18,12:12:31,12:43:00,RIDE_THE_RIBBON,SPY 2022-02-18 432.0P,0,432.0,P,1,0.81,1.16,81,116,35,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",81,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,30,WIN,,OTM(~-2pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bearish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.32,""level"":{""level_name"":""ROUND"",""level_px"":434,""dist_pct"":-0.046},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPY 2022-02-18). 1-2_lot. Archetype=pullback-continuation (bearish_pullback_resumption); trigger=pullback; VWAP below; prior-30m -0.32%; new_extreme=False; nearest level ROUND@434 (-0.046% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-04-19,11:08:27,11:29:09,RIDE_THE_RIBBON,SPXW 2022-04-20 4510.0C,1,4510.0,C,1,2.4,2.75,240,275,35,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",240,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,21,WIN,,OTM(~-76pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""trend-continuation"",""archetype_fine"":""trend_continuation_midrange"",""trigger"":""reclaim"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.12,""level"":{""level_name"":""ROUND"",""level_px"":443,""dist_pct"":0.088},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-04-19). 1-2_lot. Archetype=trend-continuation (trend_continuation_midrange); trigger=reclaim; VWAP above; prior-30m 0.12%; new_extreme=False; nearest level ROUND@443 (0.088% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-07-06,11:58:47,13:56:23,BEARISH_REJECTION,SPXW 2022-07-06 3870.0C,0,3870.0,C,1,2.3,2.65,230,265,35,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",230,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,118,WIN,,OTM(~-63pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""reversal-off-extreme"",""archetype_fine"":""bullish_reversal_off_low"",""trigger"":""reclaim"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.08,""level"":{""level_name"":""ROUND"",""level_px"":381,""dist_pct"":-0.076},""playbook_setup"":""BEARISH_REJECTION"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-07-06). 1-2_lot. Archetype=reversal-off-extreme (bullish_reversal_off_low); trigger=reclaim; VWAP below; prior-30m -0.08%; new_extreme=False; nearest level ROUND@381 (-0.076% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2023-06-08,12:13:45,12:23:05,RIDE_THE_RIBBON,SPY 2023-06-08 429.0C,0,429.0,C,3,0.25,0.36,75,108,33,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",75,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,9,WIN,,ATM(~-1pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""3plus_lot"",""archetype"":""trend-continuation"",""archetype_fine"":""trend_continuation_midrange"",""trigger"":""reclaim"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.01,""level"":{""level_name"":""ROUND"",""level_px"":428,""dist_pct"":0.036},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPY 2023-06-08). 3plus_lot. Archetype=trend-continuation (trend_continuation_midrange); trigger=reclaim; VWAP above; prior-30m -0.01%; new_extreme=False; nearest level ROUND@428 (0.036% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-03-29,10:23:17,10:33:50,BEARISH_REJECTION,SPXW 2022-03-30 4680.0C,1,4680.0,C,1,1,1.3,100,130,30,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",100,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,11,WIN,,OTM(~-102pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""reversal-off-extreme"",""archetype_fine"":""bullish_reversal_off_low"",""trigger"":""reclaim"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.28,""level"":{""level_name"":""ROUND"",""level_px"":458,""dist_pct"":-0.044},""playbook_setup"":""BEARISH_REJECTION"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-03-29). 1-2_lot. Archetype=reversal-off-extreme (bullish_reversal_off_low); trigger=reclaim; VWAP below; prior-30m -0.28%; new_extreme=False; nearest level ROUND@458 (-0.044% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
